outcome_key,regime,excluded_country,estimate,p_cluster
recovery,R1,GRC,0.028479019820077153,0.3803801293309547
recovery,R1,GRD,0.02847901982007684,0.3803801293309618
recovery,R1,GRL,0.028479019820076796,0.3803801293309626
recovery,R1,GTM,0.028271496899095215,0.38369422952759275
recovery,R1,GUM,0.028479019820076616,0.38038012933096477
recovery,R1,GUY,0.02879542936405296,0.3610730711428253
recovery,R1,HKG,0.02847901982007679,0.38038012933096116
recovery,R1,HND,0.02830815735161756,0.3814353530493957
recovery,R1,HRV,0.028479019820076598,0.38038012933096466
recovery,R1,HTI,0.029006815398641903,0.3710957705752201
recovery,R1,HUN,0.028479019820077008,0.3803801293309589
recovery,R1,IDN,0.028479304230020926,0.3803426935151763
recovery,R1,IND,0.028427400102223388,0.38107120532281
recovery,R1,IRL,0.028479019820076338,0.3803801293309697
recovery,R1,IRN,0.0291630538856323,0.3649470404561435
recovery,R1,IRQ,0.028342110966984472,0.37705625321092723
recovery,R1,ISL,0.028479019820076397,0.38038012933096627
recovery,R1,ISR,0.028479019820076563,0.38038012933096477
recovery,R1,ITA,0.028479019820076504,0.3803801293309663
recovery,R1,JAM,0.02847901982007682,0.3803801293309605
recovery,R1,JOR,0.028479058595366275,0.3804406867019532
recovery,R1,JPN,0.028479019820076498,0.3803801293309674
recovery,R1,KAZ,0.028511396103586703,0.3796388958366086
recovery,R1,KEN,0.028478283869199192,0.38041515666754994
recovery,R1,KGZ,0.026012893617676402,0.4247493345231872
recovery,R1,KHM,0.028120061422414296,0.3872951126875367
recovery,R1,KIR,0.028479019820076595,0.38038012933096593
recovery,R1,KNA,0.02847901982007669,0.38038012933096493
recovery,R1,KOR,0.02847901982007649,0.3803801293309665
recovery,R1,KWT,0.028442948849384284,0.3787548185071952
recovery,R1,LAO,0.02791171514392636,0.3848608093202333
recovery,R1,LBN,0.028246017459236557,0.3846639904104805
recovery,R1,LBR,0.02870415617011275,0.3782450891655584
recovery,R1,LBY,0.028953635288004962,0.3763442615456302
recovery,R1,LCA,0.028479019820076362,0.38038012933096793
recovery,R1,LKA,0.028498162647542874,0.3800669167361809
recovery,R1,LSO,0.028610080744913915,0.3786974764441918
recovery,R1,LTU,0.02847901982007635,0.38038012933097004
recovery,R1,LUX,0.02847901982007679,0.38038012933096216
recovery,R1,LVA,0.028479019820076803,0.38038012933096205
recovery,R1,MAC,0.0284790198200766,0.3803801293309641
recovery,R1,MAR,0.02856288579285707,0.3793234942657837
recovery,R1,MDA,0.029010678127801004,0.37131368299355694
recovery,R1,MDG,0.02838856406323726,0.3765212114389011
recovery,R1,MDV,0.028479019820076938,0.3803801293309599
recovery,R1,MEX,0.024864172194702147,0.533551654770675
recovery,R1,MHL,0.02847901982007727,0.38038012933095383
recovery,R1,MKD,0.028479019820076393,0.38038012933096793
recovery,R1,MLI,0.026427481789417825,0.4216438388737665
recovery,R1,MLT,0.02847901982007651,0.3803801293309672
recovery,R1,MMR,0.030056154245370354,0.34099758136348374
recovery,R1,MNE,0.028479019820076442,0.3803801293309675
recovery,R1,MNG,0.035488021107903084,0.23582286643101305
recovery,R1,MNP,0.028479019820076976,0.3803801293309576
recovery,R1,MOZ,0.027725463910837682,0.3954583033326524
recovery,R1,MRT,0.029055504413023077,0.3627267030956127
recovery,R1,MUS,0.02847901982007693,0.3803801293309594
recovery,R1,MWI,0.029925838512402353,0.35837494465713904
recovery,R1,MYS,0.028311841846278687,0.384686862477608
recovery,R1,NAM,0.028479019820076733,0.38038012933096343
recovery,R1,NER,0.027826086927231763,0.39324123507613223
recovery,R1,NGA,0.029369015972959597,0.3764877533385996
recovery,R1,NIC,0.02915805439272176,0.3651402162920168
recovery,R1,NLD,0.028479019820076362,0.3803801293309692
recovery,R1,NOR,0.028479019820076553,0.38038012933096493
recovery,R1,NPL,0.02888710752136933,0.3741472831325831
recovery,R1,NRU,0.02847901982007635,0.38038012933096826
recovery,R1,NZL,0.028479019820076674,0.3803801293309654
recovery,R1,OMN,0.028371740599439303,0.38251025568450764
recovery,R1,PAK,0.02849468284504961,0.38008299698274023
recovery,R1,PAN,0.028479019820076563,0.3803801293309654
recovery,R1,PER,0.028417356743639773,0.37987059950478325
recovery,R1,PHL,0.028327110733222517,0.38422802641029213
recovery,R1,PLW,0.028479019820076522,0.3803801293309665
recovery,R1,PNG,0.0261655028722138,0.4196085430277367
recovery,R1,POL,0.028479019820076418,0.38038012933096793
recovery,R1,PRT,0.028479019820076962,0.3803801293309585
recovery,R1,PRY,0.028575627958124947,0.37907907124529794
recovery,R1,PSE,0.029047462177611526,0.37149423875680854
recovery,R1,PYF,0.028479019820076626,0.38038012933096343
recovery,R1,QAT,0.028479019820076557,0.3803801293309654
recovery,R1,ROU,0.02913601062097828,0.3831575584476175
recovery,R1,RUS,0.028026312431587975,0.3878289335544646
recovery,R1,RWA,0.027035427476371804,0.4083505113762075
recovery,R1,SAU,0.02851364695346511,0.3741011722868292
recovery,R1,SDN,0.029573298516085228,0.373397033928212
recovery,R1,SEN,0.027976409580841605,0.38807670517752496
recovery,R1,SGP,0.028479019820076185,0.3803801293309719
recovery,R1,SLB,0.026876754947954478,0.4257992671592273
recovery,R1,SLE,0.029301771345072655,0.36483728458604014
recovery,R1,SLV,0.028758795874702966,0.3752450540624475
recovery,R1,SMR,0.028479019820076685,0.38038012933096416
recovery,R1,SOM,0.031195213387980827,0.3444960010182923
recovery,R1,SRB,0.032359992998693486,0.32079106461571116
recovery,R1,SSD,-0.009729567383131289,0.7958938915899372
recovery,R1,STP,0.028479019820076747,0.3803801293309615
recovery,R1,SUR,0.028482715827769275,0.3805330961009362
recovery,R1,SVK,0.028479019820076314,0.3803801293309695
recovery,R1,SVN,0.028479019820076265,0.3803801293309701
recovery,R1,SWE,0.028479019820076595,0.3803801293309638
recovery,R1,SWZ,0.026868843420963302,0.4119645542709545
recovery,R1,SXM,0.028479019820076282,0.3803801293309701
recovery,R1,SYC,0.028479019820076702,0.38038012933096377
recovery,R1,SYR,0.02883573949716951,0.3735028567153921
recovery,R1,TCA,0.02847901982007668,0.3803801293309632
recovery,R1,TCD,0.027486233052950972,0.42239736021819757
recovery,R1,TGO,0.0284349186520799,0.38108760007119596
recovery,R1,THA,0.028472818974875844,0.3791146349460187
recovery,R1,TJK,0.02914229102107183,0.35983302341602136
recovery,R1,TKM,0.029085441520794893,0.3753089202949898
recovery,R1,TLS,0.029508334174247634,0.3657079872258982
recovery,R1,TON,0.028479019820076418,0.3803801293309673
recovery,R1,TTO,0.0301195385788283,0.3495577643267581
recovery,R1,TUN,0.026822663799135064,0.4110019723153777
recovery,R1,TUR,0.028807142625815328,0.37810548940544175
recovery,R1,TUV,0.028479019820076626,0.3803801293309662
recovery,R1,TZA,0.028400038824284875,0.38047297001349123
recovery,R1,UGA,0.02791888102050538,0.39110668347947686
recovery,R1,UKR,0.026734209185816114,0.4139127369674
recovery,R1,URY,0.02847901982007668,0.3803801293309627
recovery,R1,UZB,0.028025786487364687,0.3880582757250513
recovery,R1,VCT,0.028479019820076598,0.38038012933096504
recovery,R1,VEN,0.026245919033412318,0.45950610011585696
recovery,R1,VNM,0.025257232460728224,0.448019524169924
recovery,R1,VUT,0.028479019820076442,0.3803801293309673
recovery,R1,WSM,0.02847901982007652,0.3803801293309668
recovery,R1,YEM,0.029293778368296802,0.3954834389468709
recovery,R1,ZAF,0.02853105436448509,0.3775829791257413
recovery,R1,ZMB,0.028476095822818424,0.3805531593230441
recovery,R1,ZWE,0.027835435111948463,0.3912720547489733
recovery,R2,ABW,-0.08244673148543746,0.4237803263333359
recovery,R2,AFG,-0.10514205392497755,0.32726564493028176
recovery,R2,AGO,-0.10514205392497734,0.32726564493028176
recovery,R2,ALB,-0.11002112239593809,0.3079042155726909
recovery,R2,AND,-0.11496883347098488,0.28422021816374937
recovery,R2,ARE,-0.1055261457294263,0.32602859443965926
recovery,R2,ARG,-0.105142053924977,0.3272656449302845
recovery,R2,ARM,-0.10514205392497707,0.32726564493028315
recovery,R2,ASM,-0.10444618577476035,0.33300536666553193
recovery,R2,ATG,-0.11184878951220181,0.29150455257925095
recovery,R2,AUS,-0.10216756095431263,0.34782262928466245
recovery,R2,AUT,-0.10510649395447201,0.32994302195626846
recovery,R2,AZE,-0.10514205392497704,0.3272656449302839
recovery,R2,BDI,-0.10514205392497725,0.327265644930283
recovery,R2,BEL,-0.1048027595380758,0.329754870339813
recovery,R2,BEN,-0.10514205392497737,0.3272656449302823
recovery,R2,BFA,-0.10514205392497677,0.327265644930285
recovery,R2,BGD,-0.10514205392497664,0.3272656449302853
recovery,R2,BGR,-0.10505227474247503,0.3273963853423919
recovery,R2,BHR,-0.10526003015772625,0.32683321385337916
recovery,R2,BHS,-0.10438105864817823,0.32727854316793925
recovery,R2,BIH,-0.10514205392497726,0.3272656449302824
recovery,R2,BLR,-0.10514205392497752,0.32726564493028115
recovery,R2,BLZ,-0.11724961122894577,0.2813783158223627
recovery,R2,BMU,-0.10484128226262074,0.32782918278515744
recovery,R2,BOL,-0.10514205392497696,0.32726564493028387
recovery,R2,BRA,-0.10514205392497691,0.32726564493028415
recovery,R2,BRB,-0.10640373187969591,0.3198183446075663
recovery,R2,BRN,-0.10512693549999666,0.32737496341529465
recovery,R2,BTN,-0.12317302938713617,0.25170404295388843
recovery,R2,BWA,-0.10209066850384046,0.3465972175061833
recovery,R2,CAF,-0.10514205392497698,0.32726564493028415
recovery,R2,CAN,-0.12429665059058928,0.2634692402771716
recovery,R2,CHE,-0.10512618281324912,0.3272990248300877
recovery,R2,CHL,-0.10286427928746482,0.3623557961763991
recovery,R2,CIV,-0.10514205392497739,0.32726564493028215
recovery,R2,CMR,-0.10514205392497725,0.32726564493028215
recovery,R2,COD,-0.10514205392497693,0.3272656449302839
recovery,R2,COG,-0.10514205392497722,0.32726564493028215
recovery,R2,COL,-0.10514205392497801,0.3272656449302767
recovery,R2,COM,-0.10514205392497727,0.32726564493028293
recovery,R2,CPV,-0.1066358372874576,0.32271810545383545
recovery,R2,CRI,-0.10978426390088238,0.311153223871422
recovery,R2,CUB,-0.10514205392497689,0.32726564493028415
recovery,R2,CUW,-0.10961363017746703,0.2924211557118261
recovery,R2,CYM,-0.10604007734970519,0.32466618372919465
recovery,R2,CYP,-0.10505389395707385,0.32786593628471283
recovery,R2,CZE,-0.10418549799890679,0.3355950985592021
recovery,R2,DEU,-0.105097419161986,0.32756838254643766
recovery,R2,DJI,-0.01192839572596295,0.8813126501952944
recovery,R2,DMA,-0.11572799556605776,0.2787297762718977
recovery,R2,DNK,-0.1052771006861217,0.32686136713138225
recovery,R2,DOM,-0.1051420539249774,0.32726564493028176
recovery,R2,DZA,-0.10514205392497702,0.32726564493028415
recovery,R2,ECU,-0.10514205392497723,0.3272656449302824
recovery,R2,EGY,-0.10514205392497745,0.32726564493028115
recovery,R2,ESP,-0.1050195979136306,0.3278972615444796
recovery,R2,EST,-0.10496939277507218,0.3285076869994935
recovery,R2,ETH,-0.10514205392497733,0.3272656449302814
recovery,R2,FIN,-0.10546873014725022,0.327102520332641
recovery,R2,FJI,-0.10514205392497727,0.32726564493028193
recovery,R2,FRA,-0.10556977166515341,0.32543741579771746
recovery,R2,FRO,-0.10634564143729462,0.32606296769425974
recovery,R2,FSM,-0.07617604485229684,0.4897383814609575
recovery,R2,GAB,-0.10514205392497712,0.32726564493028315
recovery,R2,GBR,-0.10496366555470539,0.32799551492324125
recovery,R2,GEO,-0.10751820760129786,0.31699403651930497
recovery,R2,GHA,-0.10514205392497694,0.32726564493028426
recovery,R2,GIN,-0.10514205392497729,0.3272656449302824
recovery,R2,GMB,-0.10514205392497714,0.32726564493028293
recovery,R2,GNB,-0.10514205392497697,0.327265644930283
recovery,R2,GNQ,-0.1051420539249771,0.3272656449302826
recovery,R2,GRC,-0.10638593099828587,0.321944765900432
recovery,R2,GRD,-0.10704696278743334,0.3187325044757214
recovery,R2,GRL,-0.1288626368566271,0.2374288769571836
recovery,R2,GTM,-0.10514205392497761,0.3272656449302804
recovery,R2,GUM,-0.10435008744056987,0.3335893109139124
recovery,R2,GUY,-0.10514205392497716,0.3272656449302832
recovery,R2,HKG,-0.11758543382472174,0.2891015781175418
recovery,R2,HND,-0.10514205392497751,0.3272656449302804
recovery,R2,HRV,-0.10404626198483986,0.33234112819305106
recovery,R2,HTI,-0.10514205392497732,0.3272656449302824
recovery,R2,HUN,-0.10428987847503729,0.3333421602310349
recovery,R2,IDN,-0.10514205392497725,0.3272656449302813
recovery,R2,IND,-0.10514205392497689,0.3272656449302847
recovery,R2,IRL,-0.10962636488759006,0.3091983805911729
recovery,R2,IRN,-0.1051420539249769,0.32726564493028387
recovery,R2,IRQ,-0.10514205392497741,0.3272656449302814
recovery,R2,ISL,-0.10496353356653457,0.32868910537779716
recovery,R2,ISR,-0.10588603425983564,0.33074268649740196
recovery,R2,ITA,-0.10493352812028864,0.3288390392003759
recovery,R2,JAM,-0.11528236281950031,0.33825705605601913
recovery,R2,JOR,-0.1051420539249772,0.32726564493028343
recovery,R2,JPN,-0.12183530321506347,0.30270473760523164
recovery,R2,KAZ,-0.10514205392497707,0.3272656449302841
recovery,R2,KEN,-0.10514205392497765,0.3272656449302805
recovery,R2,KGZ,-0.10514205392497715,0.32726564493028293
recovery,R2,KHM,-0.10514205392497714,0.32726564493028315
recovery,R2,KIR,-0.10551530431045526,0.32678362307962144
recovery,R2,KNA,-0.10499470100937372,0.32464433643301677
recovery,R2,KOR,-0.11677696150370424,0.30338256489617366
recovery,R2,KWT,-0.10514205392497755,0.32726564493028093
recovery,R2,LAO,-0.10514205392497698,0.32726564493028293
recovery,R2,LBN,-0.105142053924977,0.32726564493028343
recovery,R2,LBR,-0.1051420539249769,0.32726564493028365
recovery,R2,LBY,-0.10514205392497716,0.3272656449302824
recovery,R2,LCA,-0.10578438456470596,0.3209650719710722
recovery,R2,LKA,-0.10514205392497725,0.3272656449302814
recovery,R2,LSO,-0.10514205392497705,0.32726564493028365
recovery,R2,LTU,-0.10444640253788016,0.3305420818934599
recovery,R2,LUX,-0.10666397648028549,0.32112184828227613
recovery,R2,LVA,-0.10455521561345432,0.3298770709281969
recovery,R2,MAC,-0.10557154724168182,0.32599959673728734
recovery,R2,MAR,-0.10514205392497702,0.32726564493028387
recovery,R2,MDA,-0.10514205392497664,0.32726564493028487
recovery,R2,MDG,-0.10514205392497683,0.32726564493028387
recovery,R2,MDV,-0.10630307878689269,0.32237443140434163
recovery,R2,MEX,-0.10514205392497718,0.3272656449302826
recovery,R2,MHL,-0.103567802748505,0.3374556860278801
recovery,R2,MKD,-0.1127027945919149,0.2949438648314604
recovery,R2,MLI,-0.1051420539249769,0.32726564493028387
recovery,R2,MLT,-0.10560144523517796,0.3246152314452777
recovery,R2,MMR,-0.10514205392497726,0.3272656449302814
recovery,R2,MNE,-0.10735933353731617,0.31844860809792586
recovery,R2,MNG,-0.10514205392497733,0.32726564493028243
recovery,R2,MNP,-0.10583392743548542,0.3246228827818129
recovery,R2,MOZ,-0.10514205392497727,0.32726564493028243
recovery,R2,MRT,-0.10514205392497691,0.32726564493028315
recovery,R2,MUS,-0.10430166884579754,0.33033588566140715
recovery,R2,MWI,-0.10514205392497772,0.3272656449302803
recovery,R2,MYS,-0.10514205392497714,0.32726564493028276
recovery,R2,NAM,-0.10675662123655626,0.3266196620042773
recovery,R2,NER,-0.105142053924977,0.3272656449302832
recovery,R2,NGA,-0.10514205392497708,0.32726564493028315
recovery,R2,NIC,-0.10514205392497733,0.3272656449302813
recovery,R2,NLD,-0.10491903946217565,0.32845911453607785
recovery,R2,NOR,-0.10537479591226265,0.3264458143815818
recovery,R2,NPL,-0.10514205392497741,0.3272656449302814
recovery,R2,NRU,-0.09661145560752459,0.36872544990029615
recovery,R2,NZL,-0.10508369379017787,0.3281237123645284
recovery,R2,OMN,-0.10514205392497705,0.3272656449302824
recovery,R2,PAK,-0.1051420539249768,0.32726564493028415
recovery,R2,PAN,-0.10358803846889936,0.333284376296841
recovery,R2,PER,-0.10514205392497711,0.32726564493028293
recovery,R2,PHL,-0.10514205392497701,0.32726564493028293
recovery,R2,PLW,-0.11561152400091196,0.279925899619655
recovery,R2,PNG,-0.10514205392497708,0.32726564493028343
recovery,R2,POL,-0.10324742847261423,0.33705450536345094
recovery,R2,PRT,-0.10508221964443627,0.32747613535614317
recovery,R2,PRY,-0.10514205392497684,0.3272656449302842
recovery,R2,PSE,-0.10514205392497689,0.3272656449302841
recovery,R2,PYF,-0.10291760391720421,0.33774791819411276
recovery,R2,QAT,-0.10318777973976034,0.3374278954431858
recovery,R2,ROU,-0.10514205392497658,0.32726564493028465
recovery,R2,RUS,-0.1051420539249772,0.32726564493028176
recovery,R2,RWA,-0.10514205392497714,0.3272656449302824
recovery,R2,SAU,-0.10514205392497702,0.32726564493028293
recovery,R2,SDN,-0.10514205392497708,0.3272656449302824
recovery,R2,SEN,-0.10514205392497722,0.32726564493028243
recovery,R2,SGP,-0.10643488626998367,0.32351453772739525
recovery,R2,SLB,-0.10514205392497784,0.3272656449302795
recovery,R2,SLE,-0.10514205392497707,0.32726564493028326
recovery,R2,SLV,-0.10514205392497712,0.3272656449302814
recovery,R2,SMR,-0.10381815007710248,0.33562181030879124
recovery,R2,SOM,-0.10514205392497701,0.3272656449302832
recovery,R2,SRB,-0.10514205392497719,0.32726564493028293
recovery,R2,SSD,-0.10514205392497665,0.32726564493028537
recovery,R2,STP,-0.10590767767339687,0.3233249145241712
recovery,R2,SUR,-0.10514205392497673,0.3272656449302842
recovery,R2,SVK,-0.1042112323596972,0.33367366605049253
recovery,R2,SVN,-0.10177326647603145,0.34668283495410196
recovery,R2,SWE,-0.10553134294692894,0.32733668745946704
recovery,R2,SWZ,-0.10514205392497677,0.32726564493028415
recovery,R2,SXM,-0.11640420926963546,0.29011089491256303
recovery,R2,SYC,-0.10484478555868942,0.32961383413980394
recovery,R2,SYR,-0.10514205392497682,0.32726564493028343
recovery,R2,TCA,-0.0968739869643012,0.38962396045587444
recovery,R2,TCD,-0.10514205392497719,0.3272656449302826
recovery,R2,TGO,-0.105142053924977,0.3272656449302826
recovery,R2,THA,-0.10514205392497715,0.32726564493028176
recovery,R2,TJK,-0.10514205392497677,0.32726564493028365
recovery,R2,TKM,-0.10514205392497697,0.32726564493028326
recovery,R2,TLS,-0.10514205392497708,0.3272656449302824
recovery,R2,TON,-0.1056253931649585,0.33000927624754073
recovery,R2,TTO,-0.10514205392497711,0.32726564493028215
recovery,R2,TUN,-0.10514205392497664,0.3272656449302849
recovery,R2,TUR,-0.10514205392497727,0.32726564493028115
recovery,R2,TUV,-0.10532428750268276,0.3269436213423645
recovery,R2,TZA,-0.10514205392497677,0.32726564493028293
recovery,R2,UGA,-0.10514205392497672,0.3272656449302844
recovery,R2,UKR,-0.10514205392497702,0.3272656449302832
recovery,R2,URY,-0.10501813005837134,0.3292051042426468
recovery,R2,UZB,-0.10514205392497679,0.3272656449302847
recovery,R2,VCT,-0.10512288815346006,0.32752117791325047
recovery,R2,VEN,-0.10514205392497676,0.32726564493028415
recovery,R2,VNM,-0.10514205392497675,0.32726564493028426
recovery,R2,VUT,-0.06501505761646144,0.529850842374324
recovery,R2,WSM,-0.1053788377242353,0.3255011345228736
recovery,R2,YEM,-0.105142053924977,0.3272656449302835
recovery,R2,ZAF,-0.10514205392497704,0.327265644930283
recovery,R2,ZMB,-0.10514205392497719,0.32726564493028193
recovery,R2,ZWE,-0.10514205392497691,0.32726564493028326
diversification,R1,ABW,-0.018030173846910802,0.15988442676497927
diversification,R1,AFG,-0.018035413801654694,0.16296073609875775
diversification,R1,AGO,-0.018031143080419962,0.15970887154165686
diversification,R1,ALB,-0.018030173846910882,0.15988442676497613
diversification,R1,AND,-0.018030173846910864,0.15988442676497808
diversification,R1,ARE,-0.018030173846910934,0.15988442676497613
diversification,R1,ARG,-0.01801251941992742,0.16006160486166782
diversification,R1,ARM,-0.01820283540917986,0.15687318402379952
diversification,R1,ASM,-0.018030173846911076,0.15988442676497358
diversification,R1,ATG,-0.018030173846910875,0.1598844267649773
diversification,R1,AUS,-0.018030173846911027,0.15988442676497383
diversification,R1,AUT,-0.018030173846911062,0.15988442676497377
diversification,R1,AZE,-0.0178163283497274,0.1704495443519398
diversification,R1,BDI,-0.019041081547007226,0.12755073109006862
diversification,R1,BEL,-0.018030173846911104,0.15988442676497341
diversification,R1,BEN,-0.018164711616856653,0.15133317555868658
diversification,R1,BFA,-0.01754340191518813,0.18398920189672596
diversification,R1,BGD,-0.018039593258909862,0.15982895878520925
diversification,R1,BGR,-0.018030173846910965,0.15988442676497575
diversification,R1,BHR,-0.018030173846910882,0.15988442676497658
diversification,R1,BHS,-0.018030173846910965,0.15988442676497577
diversification,R1,BIH,-0.01815116219423817,0.159731477799455
diversification,R1,BLR,-0.01754559736567639,0.17918798954628345
diversification,R1,BLZ,-0.01803017384691101,0.1598844267649741
diversification,R1,BMU,-0.01803017384691102,0.15988442676497377
diversification,R1,BOL,-0.018498529342134053,0.14668949751918678
diversification,R1,BRA,-0.018221237826201792,0.1569445937713104
diversification,R1,BRB,-0.0180301738469109,0.15988442676497716
diversification,R1,BRN,-0.018030173846910965,0.15988442676497602
diversification,R1,BTN,-0.018030173846911083,0.15988442676497358
diversification,R1,BWA,-0.01803017384691103,0.15988442676497297
diversification,R1,CAF,-0.01800901781846909,0.1615072469674131
diversification,R1,CAN,-0.01803017384691113,0.15988442676497142
diversification,R1,CHE,-0.0180301738469111,0.1598844267649732
diversification,R1,CHL,-0.018030173846911253,0.15988442676496922
diversification,R1,CIV,-0.018094714206702115,0.1584558330558207
diversification,R1,CMR,-0.018036133267876463,0.15976357260907417
diversification,R1,COD,-0.017918119538437378,0.1675498767326218
diversification,R1,COG,-0.018006221867928704,0.15885260476699573
diversification,R1,COL,-0.018236229582888033,0.15777339388112327
diversification,R1,COM,-0.017989283933418882,0.16227983393108694
diversification,R1,CPV,-0.01803017384691095,0.1598844267649759
diversification,R1,CRI,-0.01803017384691099,0.1598844267649756
diversification,R1,CUB,-0.017962016488644504,0.1617936652706418
diversification,R1,CUW,-0.01803017384691102,0.15988442676497613
diversification,R1,CYM,-0.018030173846911083,0.15988442676497225
diversification,R1,CYP,-0.01803017384691103,0.15988442676497375
diversification,R1,CZE,-0.018030173846911135,0.15988442676497305
diversification,R1,DEU,-0.018030173846911163,0.15988442676497214
diversification,R1,DJI,-0.018030173846910965,0.1598844267649754
diversification,R1,DMA,-0.018030173846910982,0.15988442676497575
diversification,R1,DNK,-0.018030173846910903,0.1598844267649759
diversification,R1,DOM,-0.018320895024887564,0.1556328814877271
diversification,R1,DZA,-0.018081111510806804,0.15881367326179083
diversification,R1,ECU,-0.018042727393937523,0.15938111955240633
diversification,R1,EGY,-0.01800423250425952,0.16019197061790386
diversification,R1,ESP,-0.018030173846911055,0.15988442676497375
diversification,R1,EST,-0.018030173846911003,0.15988442676497483
diversification,R1,ETH,-0.018039275797629744,0.1599134071483366
diversification,R1,FIN,-0.018030173846910903,0.15988442676497575
diversification,R1,FJI,-0.01802240548375169,0.15992923353899552
diversification,R1,FRA,-0.01803017384691105,0.15988442676497494
diversification,R1,FRO,-0.018030173846910875,0.1598844267649773
diversification,R1,FSM,-0.01803017384691109,0.15988442676497405
diversification,R1,GAB,-0.018072879909734153,0.15882789051876123
diversification,R1,GBR,-0.01803017384691109,0.1598844267649722
diversification,R1,GEO,-0.01803017384691099,0.15988442676497472
diversification,R1,GHA,-0.018023155265390684,0.1596282617643502
diversification,R1,GIN,-0.018058620690923052,0.14710677226818886
diversification,R1,GMB,-0.018205023501812658,0.15129110774874163
diversification,R1,GNB,-0.016675309866387312,0.24482494311601943
diversification,R1,GNQ,-0.017986218535837668,0.16022890412552046
diversification,R1,GRC,-0.018030173846911125,0.15988442676497247
diversification,R1,GRD,-0.01803017384691107,0.15988442676497253
diversification,R1,GRL,-0.01803017384691109,0.15988442676497316
diversification,R1,GTM,-0.018055720013747303,0.15955156041954513
diversification,R1,GUM,-0.018030173846911003,0.15988442676497483
diversification,R1,GUY,-0.018028483343306097,0.16023157209567282
diversification,R1,HKG,-0.018030173846911083,0.15988442676497178
diversification,R1,HND,-0.018025112668623583,0.15907424484194407
diversification,R1,HRV,-0.01803017384691106,0.1598844267649732
diversification,R1,HTI,-0.018130893478129923,0.15877030833955533
diversification,R1,HUN,-0.018030173846911145,0.15988442676497178
diversification,R1,IDN,-0.018041499476945517,0.15951697968966588
diversification,R1,IND,-0.017993726030092812,0.16035497483598932
diversification,R1,IRL,-0.018030173846911003,0.15988442676497536
diversification,R1,IRN,-0.01801643620628952,0.160222112952964
diversification,R1,IRQ,-0.0179771954386589,0.15792045498323953
diversification,R1,ISL,-0.018030173846910944,0.15988442676497455
diversification,R1,ISR,-0.018030173846911062,0.15988442676497192
diversification,R1,ITA,-0.018030173846910975,0.15988442676497577
diversification,R1,JAM,-0.018030173846911114,0.15988442676497214
diversification,R1,JOR,-0.01803006650283428,0.15979371451607344
diversification,R1,JPN,-0.01803017384691105,0.15988442676497383
diversification,R1,KAZ,-0.018038614772624792,0.1597107759621619
diversification,R1,KEN,-0.0180448313240691,0.1597062053605271
diversification,R1,KGZ,-0.0174885320536235,0.1686607150082139
diversification,R1,KHM,-0.018034189694516277,0.15982086170757018
diversification,R1,KIR,-0.018030173846911003,0.15988442676497455
diversification,R1,KNA,-0.018030173846911062,0.15988442676497405
diversification,R1,KOR,-0.018030173846910986,0.15988442676497377
diversification,R1,KWT,-0.01802953885712678,0.15986220378635796
diversification,R1,LAO,-0.018000926707298116,0.16011134163204266
diversification,R1,LBN,-0.018173218952339643,0.15673399404336577
diversification,R1,LBR,-0.018222409525811813,0.15468974892623227
diversification,R1,LBY,-0.01817054856835963,0.15706888913419675
diversification,R1,LCA,-0.018030173846910958,0.1598844267649753
diversification,R1,LKA,-0.018040703582062702,0.15973104602150026
diversification,R1,LSO,-0.018159833188810752,0.1549512515461831
diversification,R1,LTU,-0.018030173846910996,0.1598844267649759
diversification,R1,LUX,-0.018030173846911066,0.1598844267649732
diversification,R1,LVA,-0.018030173846911076,0.1598844267649733
diversification,R1,MAC,-0.01803017384691101,0.15988442676497358
diversification,R1,MAR,-0.01802122930260964,0.15950846191321877
diversification,R1,MDA,-0.018078251856665957,0.15888045751648275
diversification,R1,MDG,-0.018032379499257564,0.1600028648027408
diversification,R1,MDV,-0.018030173846911125,0.1598844267649724
diversification,R1,MEX,-0.02396710368565839,0.06916923037485731
diversification,R1,MHL,-0.018030173846911166,0.1598844267649711
diversification,R1,MKD,-0.018030173846910927,0.15988442676497586
diversification,R1,MLI,-0.018203950093739523,0.15387442594423958
diversification,R1,MLT,-0.018030173846910993,0.15988442676497494
diversification,R1,MMR,-0.017494848266009153,0.18948924103381112
diversification,R1,MNE,-0.018030173846910927,0.1598844267649767
diversification,R1,MNG,-0.020958892796478164,0.05582435483205497
diversification,R1,MNP,-0.01803017384691106,0.15988442676497258
diversification,R1,MOZ,-0.018207149490539688,0.15556193126524112
diversification,R1,MRT,-0.018056879262712416,0.15991437653352816
diversification,R1,MUS,-0.01803017384691108,0.15988442676497225
diversification,R1,MWI,-0.018086736047758116,0.15896158032389915
diversification,R1,MYS,-0.018116435034724113,0.15840397875274648
diversification,R1,NAM,-0.018030173846911024,0.1598844267649745
diversification,R1,NER,-0.01765313754596062,0.17454267313638852
diversification,R1,NGA,-0.018055100953292443,0.1592067053502378
diversification,R1,NIC,-0.018015680734545684,0.16321410878932288
diversification,R1,NLD,-0.01803017384691099,0.15988442676497494
diversification,R1,NOR,-0.018030173846910986,0.15988442676497563
diversification,R1,NPL,-0.018327433631478266,0.15564381960018733
diversification,R1,NRU,-0.01803017384691089,0.1598844267649765
