country_iso3_code,country_name,wb_region,pre_log_real_gdp_pc,pre_real_gdp_pc_growth_mean,pre_real_gdp_pc_growth_slope,pre_real_gdp_pc_growth_volatility,pre_manufacturing_value_added_share,pre_trade_openness,pre_resource_rents,pre_institutional_quality,pre_export_concentration,pre_log_population,eci_pre,coi_pre,exposure_pre,gvc_pre_mean,gvc_pre_slope,gvc_pre_n,recovery_pre_mean,recovery_pre_slope,recovery_pre_n,diversification_pre_mean,diversification_pre_slope,diversification_pre_n,exposure_tercile,eci_tercile_legacy_reference,coi_tercile_legacy_reference,z_pre_log_real_gdp_pc,z_pre_real_gdp_pc_growth_mean,z_pre_real_gdp_pc_growth_slope,z_pre_real_gdp_pc_growth_volatility,z_pre_manufacturing_value_added_share,z_pre_trade_openness,z_pre_resource_rents,z_pre_institutional_quality,z_pre_export_concentration,z_pre_log_population,z_eci_pre,z_coi_pre,z_exposure_pre,structural_complete_case
SYR,Syria,"Middle East, North Africa, Afghanistan & Pakistan",6.779738976258835,-0.07226770747333174,0.0482296530944421,0.10514016637404472,,52.26456069398912,6.891208795385,-1.7141688083333302,0.09811924403117135,16.830081849100445,-0.5533333333333333,0.1163333333333333,0.1551693349810682,,,0,0.29436716989774087,-0.19016735746102437,6,0.899644772318764,-0.0007856962915025721,6,middle,low,high,-1.3627550337322736,-2.961375651183332,2.5517521479943563,2.476245960848014,,-0.7094312291477233,0.08361844516702421,-1.8500615026041556,-0.6049708402107596,0.6786392388684527,-0.539268064624236,0.36314462239586853,-0.4131136615799596,0
TCA,Turks and Caicos Islands,Latin America & Caribbean,10.344652622136897,0.12232529934133965,0.10857978444665153,0.22339718257509444,0.5864930857751177,,0.004806807934460166,,0.19033044411124864,10.486972447251713,0.48166666666666663,0.015666666666666603,0.8074607696225772,,,0,0.09812089082311988,-0.15484818787081728,6,0.7819437218952817,0.027130273032497834,6,high,middle,middle,1.1433514509548608,3.5658988119655044,5.824573174689529,6.14377193131822,-1.6854539996014977,,-0.6769946608382651,,-0.02768742325452069,-2.036062615819059,0.5071084738069551,0.24846526943453145,3.4438904350045787,0
TCD,Chad,Sub-Saharan Africa,6.875045696643434,-0.029034437534809852,-0.014153019529815106,0.03128912418750835,7.459427942432158,47.08120111823396,17.081848099170884,-1.2941002416666636,0.46725904035266463,16.481995547545093,-2.105,-1.0956666666666666,0.479210773991441,,,0,0.27487927058111045,-0.1895162807662227,6,0.7900221179585157,-0.0030535784571292814,6,high,low,low,-1.2957551527488236,-1.5111929162153972,-0.8312947168843511,0.18589039577154046,-0.5695615509020269,-0.8007519454836034,1.2091893640819333,-1.3877822248245208,1.7060096347201024,0.5296664766852529,-2.1079903790838803,-1.0175644086220832,1.5029457734378358,1
TGO,Togo,Sub-Saharan Africa,6.600250875913992,0.023774348506660204,-0.00465586326920205,0.007897263513803078,13.984718738176417,70.4264478649344,13.24375622031785,-0.8178941694444436,0.07654986870706687,15.760573432511926,-1.0153333333333332,-0.9153333333333332,0.2471382259398088,,,0,0.061144628305099126,-0.029362235217271177,6,0.9175326839414865,0.0047466813063480225,6,middle,low,low,-1.4889337681648696,0.2601833845098645,-0.3162586762476944,-0.5395655583393095,0.48988726920229664,-0.38945409419842336,0.7852665390089728,-0.8637244480476873,-0.7400047913782694,0.22091475420631726,-1.00634628757613,-0.8121288789794232,0.1306990735683277,1
THA,Thailand,East Asia & Pacific,8.644069982102083,0.023470389032372908,0.005686919175327977,0.012085817486174768,27.4446841833207,127.89150416736685,2.2438935028932216,-0.3793888944444436,0.05535682090053375,18.068860055120968,0.9329999999999999,1.4000000000000001,0.2550017702161345,-0.18222222222222137,0.037219047619054244,6,0.007817012712571,0.0008507708137220779,6,0.954387324352565,0.0004926635178801488,6,middle,high,high,-0.05214487947249038,0.24998760745279286,0.24463614039220866,-0.4096651856944182,2.6752526354176114,0.6229684532099866,-0.4296842818085028,-0.3811558439787798,-0.8726827637162051,1.2088072180696696,0.963402783963423,1.825496239131329,0.17719626926449836,1
TJK,Tajikistan,Europe & Central Asia,6.847428894777813,0.04089601359152741,-0.00031107521365141076,0.005156079028471969,10.205104892558115,61.495902066541156,2.6417999536545396,-1.0328553583333318,0.15193832950005026,15.959577048814355,-1.0916666666666666,-1.1523333333333332,0.3656692750711932,,,0,-0.07214301977411826,0.03280947847257097,6,0.8260508184093975,0.01185050214941532,6,high,low,low,-1.3151695490335071,0.8344990246473228,-0.08063841517895719,-0.624578402505021,-0.12377234452738592,-0.5467929451232775,-0.3857349361321035,-1.1002860740192415,-0.26803925782213744,0.3060836283405504,-1.0835186635183982,-1.0821190112824384,0.8315740472271036,1
TKL,Tokelau,,,,,,,,,,0.23207607646144066,,0.4426666666666667,0.0066666666666665994,0.1004073432313284,,,0,-0.19085036018248935,0.021572814957802645,6,0.7423033501898759,-0.010299106173548511,6,low,middle,middle,,,,,,,,,0.23365893451102027,,0.4676797926486784,0.23821247960023972,-0.7369217254279194,0
TKM,Turkmenistan,Europe & Central Asia,8.620027639798938,0.05354127169030427,-0.010766880238575985,0.019745396487297874,,82.65688837402729,19.451490179192586,-1.2362345166666653,0.5822990146829956,15.631372119345235,-1.6576666666666668,-1.3126666666666666,0.4654905876623255,,,0,0.11911183441534585,-0.06762049846613748,6,0.8512129682630013,-0.0005292068622062183,6,high,low,low,-0.06904645856758235,1.2586615966696653,-0.6476625089110313,-0.1721172937221711,,-0.1739775153367283,1.4709197750992855,-1.3241018457534037,2.4262114042480953,0.1656196264919108,-1.655740036225697,-1.2647705635155615,1.421818209795389,0
TLS,Timor-Leste,East Asia & Pacific,7.167951994246782,-0.0003673783013415033,-0.013534804478960908,0.02927285421289807,0.9884333865834649,78.31544794066585,56.28569399863104,-0.6804833055555543,0.47140857516284695,13.991791510513442,-1.0263333333333333,-0.9283333333333331,0.2003800125519782,,,0,0.32744101954626537,-0.46668270543183255,6,0.49781571769493077,-0.03650097213808291,6,middle,low,low,-1.0898443103702984,-0.5496076736048943,-0.7977685724979069,0.12335945483531158,-1.6201948118084408,-0.25046525355164084,5.539311109992468,-0.712505813857337,1.7319875813461159,-0.5360823681809365,-1.0174671976464131,-0.8269384642956223,-0.1457825893941069,1
TON,Tonga,East Asia & Pacific,8.335937313227541,0.029982616547455265,0.009644184100377984,0.023947666829087094,6.055880158645496,82.10753257514877,0.045626438820920164,0.06514164444444458,0.15484987453003726,11.574499043662804,-0.8969999999999999,-0.7919999999999999,0.2384637997925895,,,0,0.0374614600920182,-0.005033455494941042,6,0.8300020820837856,-0.010902968938811812,6,middle,low,low,-0.2687597420802611,0.46842863497592296,0.4592408076019811,-0.041791532862056786,-0.7974421297204632,-0.18365609625392185,-0.672486073292676,0.10804347435920371,-0.24981168175683047,-1.5706267733537342,-0.8867122550018713,-0.6716276849539441,0.0794071273484105,1
TTO,Trinidad and Tobago,Latin America & Caribbean,9.849967777989464,-0.015826352459581017,-0.027615662972932994,0.0501116896968617,15.583006045258836,,11.834165854024478,0.13916081666666666,0.17104628938627756,14.113287259897675,-0.1426666666666667,-0.995,0.4025416838909625,,,0,0.2926494449120594,-0.168037240866986,6,0.9506816650264694,0.004719771960268179,6,high,middle,low,0.795591864343901,-1.0681513196551118,-1.5613813223035296,0.7696379826298786,0.7493858348111342,,0.6295752348046325,0.18950048445700418,-0.14841486984535326,-0.48408504079858117,-0.12408742200033024,-0.9028850556607464,1.0496008743721676,0
TUN,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",8.292385330850015,0.008177096884071488,-0.001919346058896068,0.008640959771458052,14.501732925796935,94.460529579679,4.008650319570497,-0.18432245555555535,0.1343979840664745,16.24317042530883,0.3693333333333333,0.8886666666666666,0.073714201046863,-0.12444444444444376,-0.01786666666666323,6,0.10602179875630686,-0.056233945058908615,6,0.8550925123007757,-0.004378290281157278,6,low,middle,high,-0.2993764459612927,-0.26299853182894134,-0.16785583328561773,-0.5165011734367341,0.5738298992240868,0.03397968973808759,-0.2347643270740785,-0.1664880977006907,-0.3778496771388155,0.42745493322806516,0.39354039218012377,1.2429858833608285,-0.894758473372923,1
TUR,Turkiye,Europe & Central Asia,9.284840641488662,0.04496625544463626,-0.0024743780637501195,0.02067575621473516,16.738022344582983,52.93060932099735,0.48430696328315453,-0.24671271388888827,0.034483448499150866,18.1683542614884,0.5936666666666667,2.371333333333333,0.1166583931608438,-0.7625000000000005,0.36340000000005684,6,0.01633829051811257,0.0006347734919968215,6,0.9633650997920712,4.1145081539513016e-05,6,low,high,high,0.398311895698687,0.9710280096377224,-0.19795552611600645,-0.14326388128315895,0.9369147425371017,-0.6976967475158833,-0.624033171928029,-0.2351476591424886,-1.0033594248246838,1.2513884017518566,0.6203395581589295,2.9320380753211825,-0.640829146523539,1
TUV,Tuvalu,East Asia & Pacific,8.086280957856376,0.04537235912336666,0.004319786429958543,0.03707943776002768,,,0.0,0.1848024722222228,0.5088258800825302,9.300797781675085,0.715,-0.7476666666666668,0.1348537815935257,,,0,-0.26593860028176497,-0.08594298979404,6,0.4790365915192283,-0.05638833875397541,6,middle,high,middle,-0.44426621244384473,0.9846500313894715,0.17049577491038978,0.36546642505573146,,,-0.6775255797593016,0.23972845493886127,1.9662366705952545,-2.5437175151158757,0.7430065662069016,-0.621123201696137,-0.5332396796123707,0
TWN,Taiwan,,,,,,,,,,0.1562275978944689,,1.7603333333333333,1.780333333333333,0.3916210396243143,-2.1057222222222243,1.1153238095239753,6,0.015505944231341218,0.0007497407913564869,6,0.916839084673794,-0.0015528495902209906,6,high,high,high,,,,,,,,,-0.2411865163674974,,1.799830020158662,2.25877154286936,0.9850270237329153,0
TZA,Tanzania,Sub-Saharan Africa,6.829989758226124,0.032366261872576095,-0.0009554327286595502,0.003198864191076442,8.500684564014774,42.941223702962866,5.616800915634898,-0.4313455694444441,0.07371816260118141,17.752482687187225,-1.1276666666666666,0.1473333333333333,0.2709154464616526,,,0,0.013719844973718268,-0.018491936488038107,6,0.9177128145418729,-0.001984652212414309,6,high,low,high,-1.327429125994106,0.5483837552268951,-0.11558227986617935,-0.6852778559204031,-0.4005027098951269,-0.8736902970780598,-0.05714175696767616,-0.4383334004558646,-0.7577325400161985,1.0734051347853164,-1.1199143692029614,0.3984597873806511,0.2712939550702556,1
UGA,Uganda,Sub-Saharan Africa,6.746378750762649,0.011217699079358745,-0.0028039459446042043,0.010215611701084206,16.702287091862534,38.060234397361064,11.217889469275702,-0.6511559555555554,0.07624297997321307,17.42759324168256,-0.6733333333333333,0.234,0.15462932084012507,,,0,-0.05879249970479169,0.04367155241641221,6,0.9176393739685508,-0.0037468148770869575,6,middle,low,high,-1.386207012027255,-0.1610069680684062,-0.21582817470872787,-0.46766621182619683,0.931112752631073,-0.9596838372330253,0.5615066126103863,-0.68023149663153,-0.7419260523178368,0.9343600822086009,-0.66058708357278,0.4971903561553122,-0.41630676920519755,1
UKR,Ukraine,Europe & Central Asia,7.727132302594295,-0.018026473068179172,0.013310189096341634,0.055276781801468375,11.950092372140167,102.4465074021842,3.3758490139094532,-0.7504655972222216,0.05678966251850545,17.641038618755587,0.6646666666666666,0.432,0.105053610365387,-0.608055555555555,0.17526666666666804,6,0.21774677508807963,-0.12109276969157758,6,0.93859902966453,0.011224183685624748,6,low,high,high,-0.6967449155281866,-1.1419504314496447,0.6580502876466361,0.9298239068317057,0.1595445196874236,0.17467708970331713,-0.3046581507951128,-0.7895202962923016,-0.8637125333704175,1.0257096907847585,0.6921199777034847,0.7227517325097301,-0.7094483133636647,1
URY,Uruguay,Latin America & Caribbean,9.738541198078343,0.0198283866888616,-0.007079340947380943,0.016106066813388404,11.680896196976583,49.00723801534745,1.5588308899867132,0.9376978833333333,0.09742377721964278,15.028071625253737,0.2313333333333333,-0.4326666666666667,0.294215108581718,,,0,0.06571633711353123,-0.030556851596021242,6,0.9121497962690296,0.003089065719692878,6,high,middle,middle,0.7172598478574285,0.12782315107965017,-0.44768521211686435,-0.28498447507802344,0.11583772115828209,-0.7668189206638629,-0.5053504428546468,1.0682787786488208,-0.6093247739735805,-0.09257881633594589,0.25402352038929826,-0.2622755574959265,0.40906503019638774,1
UZB,Uzbekistan,Europe & Central Asia,7.90436122005168,0.04469328877541816,-0.006683199393624263,0.011759118002238608,10.895818611145323,37.58038090499923,11.388153620441528,-1.0785444166666638,0.1620532309178296,17.23316210794229,-0.5856666666666667,-0.4956666666666667,0.2102338088184675,,,0,-0.09634988407167218,0.07300950293923156,6,0.8097526799840665,-0.01281284840283275,6,middle,low,middle,-0.5721543690425549,0.9618718308086701,-0.4262022363944745,-0.41979717515572884,-0.011627789274101954,-0.9681379226612723,0.5803125355140444,-1.150566210560675,-0.20471544414700504,0.8511481232252258,-0.5719568002853714,-0.3340450863359686,-0.08751701890160711,1
VAT,Vatican City,,,,,,,,,,0.24629963675746347,,0.4743333333333332,-0.2876666666666667,0.0339550233794772,,,0,-0.36012955295401294,-0.050800748220526014,6,0.723272271638821,0.005368998743210252,6,low,middle,middle,,,,,,,,,0.3227047931685434,,0.4996945337600996,-0.0970917212767821,-1.129854786149465,0
VCT,Saint Vincent and the Grenadines,Latin America & Caribbean,8.895019177442084,0.029575667220773382,0.0013361000590656003,0.011319454327106022,4.649945726844817,,0.03475104035302065,0.7013389194444444,0.13234641774869102,11.582681213035391,0.09099999999999998,-0.5173333333333333,0.2091946500908044,,,0,-0.4656969706566236,0.28854946614208954,6,0.8638465040855888,-0.02616497400183845,6,middle,middle,middle,0.1242704473042933,0.45477824747573864,0.008688811562915125,-0.4334325432600597,-1.0257102056637948,,-0.6736872768562769,0.8081692160830468,-0.39069340125273966,-1.567124997022294,0.11214766767447333,-0.3587277285296338,-0.09366157217448728,0
VEN,Venezuela,Latin America & Caribbean,8.28202243257093,-0.09630638004208851,-0.047238589172912,0.08057251740961859,,53.58575742616005,16.08436303267933,-1.4527117666666642,0.24035302799075198,17.225598367854165,-0.755,-1.216,0.5440246634042492,,,0,0.39826983363152973,-0.22233283812021964,6,0.7876172080369099,0.0016871730016024414,6,high,low,low,-0.3066614826149569,-3.767709939113213,-2.625543471309817,1.7143250744183722,,-0.6861543118821686,1.099015689062576,-1.5623318746742085,0.2854763586056271,0.8479110201035883,-0.7431514159127611,-1.154648006036132,1.8861907828072568,0
VGB,British Virgin Islands,Latin America & Caribbean,,,,,,,,,0.26709749833532265,10.393656968920746,0.8263333333333334,-0.4293333333333333,0.1987175940815553,,,0,0.0579333041845042,-0.07144453626350854,6,0.7246668501593626,0.031544793314570836,6,middle,high,middle,,,,,,,,,0.4529087226979611,-2.0759994490104106,0.855563656009162,-0.2584782279276703,-0.15561248215390214,0
VNM,Vietnam,East Asia & Pacific,7.829785645137189,0.050860793440085136,0.0026881623815867717,0.00522563687415432,21.068040710257065,140.13080214905233,4.692224722507054,-0.3941406194444437,0.07820009583112701,18.340267653509198,0.3046666666666666,0.936,0.3700800714023151,-0.06483333333333292,-0.04025714285715182,6,-0.2032477303757485,0.1321382350300693,6,0.9539097808118577,0.0017165407097808577,6,high,middle,high,-0.624580416475309,1.168749746711231,0.08201189967227676,-0.6224211926101232,1.6399382540004288,0.8386010835148161,-0.15926254098160342,-0.39738990032133675,-0.7296736303901896,1.3249632961133604,0.3281629208578528,1.2969079632300666,0.8576551186851199,1
VUT,Vanuatu,East Asia & Pacific,7.95767004761221,0.006757516659367369,0.008379721187157262,0.015028331688357155,4.882625188701303,106.1164799564145,0.8458236431004517,0.20749968333333335,0.3238863907029793,12.480631661151529,-1.9066666666666665,-1.106,0.1083436098433735,,,0,-0.22479268798935756,0.0020509728957501354,6,0.660959792974441,0.008643268286692466,6,low,low,low,-0.5346786791068431,-0.3106158121247699,0.3906682839447727,-0.31840846705174425,-0.9879322752936822,0.23933486960208167,-0.5841031293296367,0.2647064018567083,0.8084326265479439,-1.1828232937901395,-1.9074770005439254,-1.0293361302836777,-0.6899945220206448,1
WSM,Samoa,East Asia & Pacific,8.326002184776387,0.018365433219726057,0.009562090412754775,0.03130086967051485,6.9352469521024815,77.4949603376,0.42638071361642654,0.5196828833333333,0.188033850425425,12.21053120799388,0.3163333333333333,-0.0226666666666666,0.2424145640791444,,,0,-0.09908100938111276,0.012926112760737265,6,0.7860838221122438,0.014954930301605605,6,middle,middle,middle,-0.27574405988173883,0.07875099285477676,0.4547888214837712,0.1862546605343923,-0.6546677858744333,-0.264920649624711,-0.6304312103751804,0.608259420774815,-0.042065128448261394,-1.2984199443737319,0.3399578254778502,0.20479597939958535,0.1027680259109631,1
YEM,Yemen,"Middle East, North Africa, Afghanistan & Pakistan",7.347818363374338,-0.11707710979642698,-0.029353752772768117,0.1456171806474227,,44.42261064651182,8.038635808516343,-1.5603867361111083,0.19904886549275883,17.239148272944206,-1.8829999999999998,-1.2490000000000003,0.26948650048964634,,,0,0.7778307953476951,-0.42019759214291996,6,0.8048885892926441,-0.023560083998048077,6,high,low,low,-0.963399655934168,-4.464426928720043,-1.6556388941717064,3.731566835867599,,-0.8475911397885905,0.21035342607035487,-1.6808265944879386,0.026893799863840412,0.8537100612596583,-1.8835501940290738,-1.1922415687618686,0.2628445869272335,0
ZAF,South Africa,Sub-Saharan Africa,8.720960447685385,0.00013502500028828024,-0.000630595966995939,0.00616342590622675,12.474062055617866,56.68018072623545,4.564460263568218,0.16409595555555553,0.08485820590584688,17.83958258594123,0.4736666666666666,1.4400000000000002,0.25985510277746254,-0.07516666666666673,-0.024028571428574945,6,0.12171700732091338,-0.06577141742368153,6,0.96033904387031,-0.0008487803971941896,6,middle,middle,high,0.0019085180429673845,-0.5327554531956946,-0.09796620248580569,-0.5933373738191903,0.244616446794937,-0.631636590647644,-0.17337431112334767,0.21694123797103074,-0.6879908789341062,1.1106818458919665,0.4990205392103855,1.8710641939504031,0.2058940607377487,1
ZMB,Zambia,Sub-Saharan Africa,7.163188901115266,0.007787201188136805,-0.003489098998155384,0.007956220925511128,7.209200985389818,76.23782921185733,12.084184739616882,-0.32165035277777737,0.14741386194113307,16.596650034650395,-0.5943333333333333,-0.8603333333333333,0.2310929595667461,,,0,0.10120194285641364,-0.04659254922258215,6,0.9197524684008234,0.005804381271718598,6,middle,low,low,-1.093192727686904,-0.2760768857791935,-0.25298440403124467,-0.5377371015970612,-0.6101884995998076,-0.2870688554848509,0.6571901840156968,-0.31761542829493744,-0.2963644514000452,0.5787359044807583,-0.5807187294316551,-0.7494729411031962,0.035823294361284945,1
ZWE,Zimbabwe,Sub-Saharan Africa,7.231860642760185,0.009022812091424016,0.003629007284819623,0.014066953888507075,12.844279552526283,58.41459024920533,5.304813783644652,-1.324938483333332,0.12773157079575428,16.476083665153652,-0.9699999999999999,-0.973,0.1933620448450228,,,0,0.07139289109925427,-0.0418540946839018,6,0.8858030197110476,0.0025848080011494894,6,middle,low,low,-1.0449170289893828,-0.23463052741598633,0.13303443952705918,-0.34822384851198085,0.304725107475225,-0.6010796675280847,-0.09160118903818713,-1.421719256102021,-0.41958441032113797,0.5271363298635597,-0.9605146581955689,-0.8778226805102555,-0.18727988455681494,1
