dv,country_iso3_code,year,abs_dffits,cooks_d,leverage,is_high_dffits,is_high_cooks,is_high_leverage,is_any_flag
DV1_GVC_Linkage_Change,ARG,2013,0.16892473214992668,0.0003072739384899484,0.15165222116528138,False,False,False,False
DV1_GVC_Linkage_Change,ARG,2014,0.15913487850146213,0.0002727001940437727,0.15431192526914178,False,False,False,False
DV1_GVC_Linkage_Change,ARG,2015,0.38153248925543204,0.0015655507734093068,0.1416137834235026,False,False,False,False
DV1_GVC_Linkage_Change,ARG,2016,0.11175089587372629,0.0001344920526110876,0.1281864962560093,False,False,False,False
DV1_GVC_Linkage_Change,ARG,2017,0.03831579833413191,1.5812712079074847e-05,0.13568105121896687,False,False,False,False
DV1_GVC_Linkage_Change,ARG,2018,0.049879960424302185,2.67977221714476e-05,0.1345819407897922,False,False,False,False
DV1_GVC_Linkage_Change,ARG,2019,0.12514439760591534,0.00016865661632952964,0.13101404299230776,False,False,False,False
DV1_GVC_Linkage_Change,ARG,2020,0.45337211775053804,0.0022093071058266055,0.14312344025264132,False,False,False,False
DV1_GVC_Linkage_Change,ARG,2021,0.0010132686342929804,1.1058767578723327e-08,0.14140071631949222,False,False,False,False
DV1_GVC_Linkage_Change,AUS,2013,0.14526329265275134,0.00022722927062885043,0.12958586339799466,False,False,False,False
DV1_GVC_Linkage_Change,AUS,2014,0.08387701618422706,7.577183980142072e-05,0.12759140453012063,False,False,False,False
DV1_GVC_Linkage_Change,AUS,2015,0.4658099332765588,0.0023311915151013967,0.12769861248399095,False,False,False,False
DV1_GVC_Linkage_Change,AUS,2016,0.24391279554797865,0.0006403533258290579,0.12553307097436806,False,False,False,False
DV1_GVC_Linkage_Change,AUS,2017,0.00022774141775622078,5.586522809082424e-10,0.12816947865141493,False,False,False,False
DV1_GVC_Linkage_Change,AUS,2018,0.27263774822053766,0.0007999237426841507,0.12629784771650068,False,False,False,False
DV1_GVC_Linkage_Change,AUS,2019,0.13048299128901283,0.00018335054592424522,0.13176287573403453,False,False,False,False
DV1_GVC_Linkage_Change,AUS,2020,0.031062164753923673,1.0392413880087001e-05,0.1360685615714352,False,False,False,False
DV1_GVC_Linkage_Change,AUS,2021,0.5652415309777629,0.0034307164821834567,0.14989326528011127,False,False,False,False
DV1_GVC_Linkage_Change,AUT,2013,0.05772749845843595,3.5892711973653015e-05,0.12856861402786265,False,False,False,False
DV1_GVC_Linkage_Change,AUT,2014,0.14631636594278788,0.00023053272124868516,0.1252735924309287,False,False,False,False
DV1_GVC_Linkage_Change,AUT,2015,0.1474702606051522,0.00023418275708220505,0.12626347565459936,False,False,False,False
DV1_GVC_Linkage_Change,AUT,2016,0.16391057062388373,0.0002892883390474935,0.12408359229370534,False,False,False,False
