dv,country_iso3_code,year,abs_dffits,cooks_d,leverage,is_high_dffits,is_high_cooks,is_high_leverage,is_any_flag
DV2_Export_Recovery,AGO,2021,0.27722345389015135,0.0003882574388620567,0.12086711259551802,False,False,False,False
DV2_Export_Recovery,ALB,2012,0.05616674290791818,1.5942983485423564e-05,0.10962629820992256,False,False,False,False
DV2_Export_Recovery,ALB,2013,0.12257810976007404,7.592926012857514e-05,0.10839856010704439,False,False,False,False
DV2_Export_Recovery,ALB,2014,0.09519437809604799,4.579514453300331e-05,0.10655988681976575,False,False,False,False
DV2_Export_Recovery,ALB,2015,0.0256115569126368,3.315040109752467e-06,0.1067807466537722,False,False,False,False
DV2_Export_Recovery,ALB,2016,0.036921358819193666,6.889226840130842e-06,0.10628756369368096,False,False,False,False
DV2_Export_Recovery,ALB,2017,0.023985992190276816,2.907584815033821e-06,0.10657375728690752,False,False,False,False
DV2_Export_Recovery,ALB,2018,0.05095787803798377,1.3123052460953216e-05,0.10635176095460262,False,False,False,False
DV2_Export_Recovery,ALB,2019,0.004721263522191778,1.1265093857211585e-07,0.10611899278244047,False,False,False,False
DV2_Export_Recovery,ALB,2020,0.14364621800872862,0.00010426976462537804,0.1079151895365304,False,False,False,False
DV2_Export_Recovery,ALB,2021,0.15352074119602507,0.00011909614527662974,0.10873562366899907,False,False,False,False
DV2_Export_Recovery,ARE,2012,0.08194338647956793,3.393368709834564e-05,0.11168482418971372,False,False,False,False
DV2_Export_Recovery,ARE,2013,0.4058599691976812,0.0008317573711038739,0.11097577379418933,False,False,False,False
DV2_Export_Recovery,ARE,2014,0.31601250177669504,0.0005044209351748148,0.10803984248413032,False,False,False,False
DV2_Export_Recovery,ARE,2015,0.17075343522126507,0.0001473289912587843,0.10693467425252551,False,False,False,False
DV2_Export_Recovery,ARE,2016,0.1332442524701295,8.971679311178609e-05,0.10795694612610957,False,False,False,False
DV2_Export_Recovery,ARE,2017,0.1305686880092365,8.615013606628418e-05,0.10667285163390867,False,False,False,False
DV2_Export_Recovery,ARE,2018,0.19942703641201168,0.00020095160729257416,0.10616815178931198,False,False,False,False
DV2_Export_Recovery,ARE,2019,0.2517359181747569,0.0003201531181987664,0.10635415594727113,False,False,False,False
DV2_Export_Recovery,ARE,2020,0.24955543845189862,0.000314639389465969,0.11248087753114364,False,False,False,False
DV2_Export_Recovery,ARE,2021,0.27226455782579173,0.0003744811739088207,0.10970369191615564,False,False,False,False
DV2_Export_Recovery,ARG,2012,0.028525828824402976,4.112378646176903e-06,0.11186787396542287,False,False,False,False
